"Клубника OZON fresh, замороженная, 300 г",162 ₽,27 отзывов,null,https://www.ozon.ru/product/klubnika-ozon-fresh-zamorozhennaya-300-g-484661947/?asb=ClLwYSsDZeL8mK0GQ2MlqFAAbPvCvcYMiZji61M90RY%253D&asb2=1SKP71dNMZvvGFSxS7wArVwWZYnm-ZUe-aCTI83MOyfmKkSW1lRPOEouHXAImsol&ectx=1&miniapp=supermarket
"Картофель фри Морозко Green, 450 г",129 ₽,12 отзывов,null,https://www.ozon.ru/product/kartofel-fri-morozko-green-450-g-538213098/?asb=DqTStRYM2w5YDe5YQkvgPotrrirkfwWWZL1lwTd7ZVc%253D&asb2=LQffzNMBsFVxq-VAO2vNwsAStkbhNpl9u8vN_QIPviKXFb8JZwEOrQ9Y0XFWIsuJ&ectx=1&miniapp=supermarket
"Капуста брокколи OZON fresh, замороженная, 400 г",229 ₽,24 отзыва,null,https://www.ozon.ru/product/kapusta-brokkoli-ozon-fresh-zamorozhennaya-400-g-484661900/?asb=2AgfVa8lcoI1p1WCJ4OfTNb2fmhYPenMgH%252Fg7DubMjs%253D&asb2=3ZfEZnleNCylowNc3UaBuRXRaDPz2qbCzRaMkInt9aFxsQr1Qm1bLPb4LUVVYG96&ectx=1&miniapp=supermarket
"Чай с клюквой, бадьяном и апельсином Nordic Tea, замороженный, 50 г",99 ₽,29 отзывов,null,https://www.ozon.ru/product/chay-s-klyukvoy-badyanom-i-apelsinom-nordic-tea-zamorozhennyy-50-g-415113112/?asb=cYpZPQlKSoFPdgoBh%252BxWhkQhASdQAdbbfGOp%252B9cNUvM%253D&asb2=SjWmPEui2X7h5hVGBwezMk-xMOnFu9tXPp5rKuTMr8PJWSEPsOi9E9W8YK07NP5Z&ectx=1&miniapp=supermarket
"Брокколи Морозко Green, 400 г",239 ₽,4 отзыва,null,https://www.ozon.ru/product/brokkoli-morozko-green-400-g-538213097/?asb=Pq8yL0vrF1pm0S3AiqFOMnVu8sr6de9G6AUVZ2o4aQ8%253D&asb2=EVTFFQAjNFNBX-dTgOeyL2BA3k3Opv1lRVqW8oHFAbFYqcZQuAYJae7o8N4X_nUO&ectx=1&miniapp=supermarket
"Маслята Всегда пожалуйста, замороженные, 300 г",169 ₽,195 отзывов,null,https://www.ozon.ru/product/maslyata-vsegda-pozhaluysta-300-g-149488431/?asb=tP%252FZiDRmhSRuXJFteyMes2msnq4YD5y2PAPqakii2Zg%253D&asb2=003LWW4qd5rD2vIj_CgOE63si8z0LrKlpFg_fBpWXHO0-xJUdwVABsn4ju0oTPc5&ectx=1&miniapp=supermarket
"Шпинат OZON fresh, замороженный, 300 г",152 ₽,26 отзывов,null,https://www.ozon.ru/product/shpinat-ozon-fresh-zamorozhennyy-300-g-484661915/?asb=W38TRengQ%252FlzNM79yesXz3LiofMEwut5RP7puCzGnAE%253D&asb2=nw4DQrpWsM8wrxIitOcxutGuF9vJtPQa3N-QT6zhtfBj-bI12hLRpmEzmsZO9IOk&ectx=1&miniapp=supermarket
"Горошек OZON fresh, замороженный, 350 г",127 ₽,21 отзыв,null,https://www.ozon.ru/product/goroshek-ozon-fresh-zamorozhennyy-350-g-484661910/?asb=5kQC1lf9GkAmfST10krEul3VogD0AP28tGVh02OiG0w%253D&asb2=ZApch66c4yMIF_3CPYcakVclC5dOcs7JDu8BywdmfaUyUcSncObnCJYMH9VoaA7k&ectx=1&miniapp=supermarket
"Цветная капуста в хрустящих сухариках Bibigo, замороженная, 320 г",209 ₽,101 отзыв,null,https://www.ozon.ru/product/raviollo-tsvetnaya-kapusta-v-hrustyashchih-suharikah-320-g-142744552/?asb=aQIchYO96vq0KcH9q6eY%252B4hOoiC36jxCX1MeacwBRqo%253D&asb2=ID76fnBFAJmgLfceeFw1vRlAIrxoxeH2raw5DnvzMGwg3nPBRtgpcyAEIJ3Nhmnl&ectx=1&miniapp=supermarket
"Рататуй Мираторг, замороженный, 400 г",173 ₽,92 отзыва,null,https://www.ozon.ru/product/ratatuy-miratorg-zamorozhennyy-400-g-229832762/?asb=tRJm5ST3h%252FkgUuscLoWNxY%252BBjDlE0i6tgQQbneycKHY%253D&asb2=sl8JBPqObmmmzMJGStSBKAKgB5aqVYfHVllDL1TEtirV0HowGfSmOVkBol9M2hkb&ectx=1&miniapp=supermarket
