"Минтай филе Фрукты моря, охлажденное, 300 г",219 ₽,34 отзыва,null,https://www.ozon.ru/product/mintay-file-frukty-morya-ohlazhdennoe-300-g-503520410/?asb=DfGqQdePfqlfig3Z%252BLDLbKMWd1Ksl%252F4aBZNtbsuj83c%253D&asb2=J42eRg2dAaxQoiAvvJ2ytPEdtx-3X09QrBPw7n_IXUFJMEZmn3kpnEcRErSELouE&ectx=1&miniapp=supermarket
"Камбала потрошенная без головы Фрукты Моря, охлажденная, 450-650 г",369 ₽,13 отзывов,null,https://www.ozon.ru/product/kambala-potroshennaya-bez-golovy-frukty-morya-ohlazhdennaya-450-650-g-524205584/?asb=V3l3plRsrkfcY1TQIlXROROEUHJxjppm1jp4YPo7T80%253D&asb2=V9NRX_kDwGf31qfQLV9_Lxyrl7Z4iTvh9_sL1yTGhSBgSTvyfW9up39k5mB5fwGC&ectx=1&miniapp=supermarket
"Камбала потрошенная без головы Фрукты Моря, охлажденная, 0,8 - 1 кг",559 ₽,13 отзывов,null,https://www.ozon.ru/product/kambala-potroshennaya-bez-golovy-frukty-morya-ohlazhdennaya-0-8-1-kg-524205614/?asb=iKthzV9s%252BIsHN62UiRGQ0Fje%252B0EZHdpZ%252BSSmldAdUQA%253D&asb2=uE2870izh7PWb74Q9srWqe3FOurJ1C29qZx3ioIcsmnYfDf4llAaTQA_0H5xzmx6&ectx=1&miniapp=supermarket
"Окунь морской потрошенный без головы Фрукты Моря, охлажденный, 250-500 г",369 ₽,7 отзывов,null,https://www.ozon.ru/product/okun-morskoy-potroshennyy-bez-golovy-frukty-morya-ohlazhdennyy-250-500-g-524205520/?asb=%252Fvr1ZYgD%252FG3lyixyfIkEaM84SNLYJ%252FWY614R3Gi1O9U%253D&asb2=bBMle_DoZ4PHucgmAj1qHwfmrhgDfK6IA-0rvyDk-Axt6fUH5muIlP_fYsaB5nj4
"Камбала потрошенная без головы Фрукты Моря, охлажденная, 650-800 г",449 ₽,13 отзывов,null,https://www.ozon.ru/product/kambala-potroshennaya-bez-golovy-frukty-morya-ohlazhdennaya-650-800-g-524205604/?asb=%252FZu2ZJdcGonNvMBX3oeOtMS6lr%252BXMV%252Bd0dvPc62wRmQ%253D&asb2=KvMACnz1BYnJ0Ub41fM7W8WI_UfrL9iwEb-JTvnsM17UUoZYfjuOAe6rBCtjUEpx&ectx=1&miniapp=supermarket
"Корюшка малоротая Фрукты моря, охлажденная, 400-600 г",559 ₽,8 отзывов,null,https://www.ozon.ru/product/koryushka-malorotaya-frukty-morya-ohlazhdennaya-400-600-g-547593634/?asb=9hE8s2iM5EJn5AmSbNWQHYt5%252FuSsqRxYa0wE%252Bd%252Bofv4%253D&asb2=ZEQ8RSsp18lY2RS0LH4oW4Ey6Tzri8eBeN_2BGR4Z6WD_c0kFpqTd3E8cr4DdPFm
"Лосось медальон Фрукты моря, охлажденный, 250 г",749 ₽,109 отзывов,null,https://www.ozon.ru/product/losos-medalon-frukty-morya-ohlazhdennyy-250-g-322673426/?asb=7olJGuKlNkBVLz6E46p6q482NFchxGNcsyKeiG7VhYE%253D&asb2=su248oiLyDfkX4zq4Ff8dagU1CKra0OA8RY016X3_CedrzgHmvz42ubkgLUnBxnG&ectx=1&miniapp=supermarket
"Форель филе Фрукты моря, охлажденное, 300 г",465 ₽,84 отзыва,null,https://www.ozon.ru/product/forel-file-frukty-morya-ohlazhdennoe-300-g-332349444/?asb=7wy64ZOmpQD1KrKXI8mybbzbNQDBUj5oedYeGhobzOc%253D&asb2=299K7oC51XbL38dVJnwV0U3VYQFiofMS5ScA7kmSuK11YcznYVMM-msQgwaZNL6w&ectx=1&miniapp=supermarket
"Лосось филе Фрукты моря, охлажденное, 300 г",749 ₽,129 отзывов,null,https://www.ozon.ru/product/losos-file-frukty-morya-ohlazhdennoe-300-g-332349442/?asb=ca50g0YIrgizfSttfFt%252BdMlm7HefslSShU6n6QHDnS4%253D&asb2=CgkFq18ZWBb9SJyzMBEbEBIauLJQRkAtPMmGTvdhD0waw-Pphd7WibKyKn2Id1RB&ectx=1&miniapp=supermarket
"Лосось стейк Фрукты моря, охлажденный, 250 г",659 ₽,129 отзывов,null,https://www.ozon.ru/product/losos-steyk-frukty-morya-ohlazhdennyy-250-g-332349432/?asb=yKJegEDG5hhw2aZlQDMhN3Psc91X5HjbCFLsKiwy06k%253D&asb2=w0f8SjA8jDtOrN-Ed-96dlcYLC3v-YDYDwWeXSt2_8_DSl31es9CsKu-UVBECZsw&ectx=1&miniapp=supermarket
